LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,target
14865.23356976592,1,2,1,22.14135982720285,6,-1,2,45255.11707230395,51792.79987104517,14496.10938236802,6502.553133924718,0
97601.61271711017,2,1,2,29.945102445554888,-2,0,4,2469.169619317426,2590.3370619311777,719.5380836703192,275.69273356306314,0
32057.340139820953,2,3,2,37.088535425343316,-2,-1,0,225105.90936929572,181201.89565683572,96119.14017000896,50233.54630551343,0
23420.574397902794,2,1,2,35.58212727085056,-2,1,0,17021.258883573944,15167.412691306783,268.65514403545427,5542.092306557908,0
41275.095423531064,2,1,2,31.065621037254495,0,2,0,21121.96531365208,20716.84507246793,9171.44494819774,2626.1437509218686,0
54253.68465119941,1,2,2,21.0,-2,1,1,2373.9126916151326,2495.5376615748237,1053.118838983079,414.63432467153956,0
88780.21079361772,1,2,2,39.70482996129107,0,0,0,12633.652601881615,13685.553342697305,2819.1975406966812,4929.300895402617,0
115705.02967307964,2,1,1,54.723444790822,-1,3,-1,42873.52518338572,47817.23189093612,1643.4804406391997,17627.296945410082,0
27233.009018638,2,1,1,39.642512381230034,-1,-2,-2,17186.95400052943,17569.61070829328,8135.815953906904,1821.2935338101568,0
12571.175972849458,2,3,1,41.09135519053514,0,-1,4,15807.419358869363,16794.96213525036,569.303459951028,3209.5368305746183,0
26087.925744063134,1,1,1,40.72445306155102,-1,0,-1,12553.672328662302,14116.567867896063,3707.5721499861243,6140.408634035578,0
44722.15991355604,2,1,1,38.970466698824,1,-2,0,2556.513998112762,2781.324953002423,630.3807511717002,1029.3575828268338,0
16797.626220873688,1,2,1,44.31665966868095,0,-2,2,2539.0609697877226,3000.979466301393,1060.1677138304563,243.82256538914686,0
16886.660472577845,2,3,2,38.95373681185666,3,0,-1,54349.60104091392,62494.34312821395,13658.240962499145,12060.249829467699,1
47811.92217369963,2,1,2,31.87322830346724,-1,4,0,38512.727387205494,33419.20779843797,9033.550760577013,16263.35357338214,0
34929.188967746406,2,2,2,27.04011089991246,7,3,-2,45996.72176533619,54228.64699897428,20253.509877796238,14245.258319306611,1
37280.94422226611,1,2,2,32.510263447193246,0,0,5,4977.166078173146,4388.219992206485,2399.0191414770143,1578.324597431783,0
19795.377547691252,2,2,1,38.141294964506656,6,-1,-2,11058.102394230244,13231.080492175712,3036.942550381976,608.8613658998271,0
30202.483305321068,2,2,2,31.839170388770267,-2,-1,0,58580.6796971182,63298.288262506154,13319.018471626654,26348.227780157984,0
17337.2645576945,2,3,1,38.1433868313143,1,-1,0,3058.297324831928,3214.309087464105,1270.8680265867072,971.982835408351,0
74025.04263323333,1,1,2,39.39150133700417,2,-1,1,51836.97045720469,48194.34043449678,21540.683602620335,4231.473503059856,0
83133.20399617674,2,1,1,43.33179431270182,-2,-2,-2,6608.926332404779,5639.020196508306,1055.385116762489,1072.0109279326339,0
10000.0,1,3,2,47.82794968838981,0,0,0,4787.2912982247635,4071.443832067347,1379.2752457165118,169.02109533835238,0
17264.21794812228,2,2,1,35.780074184788575,2,0,-1,12857.729670213635,14743.059562266104,990.7972419298272,5727.756248539546,0
10968.431870056016,1,2,1,21.922234348523393,0,-1,-1,3496.7795980384512,3402.285208482351,1111.1751310791922,1267.1454018659092,0
21589.89915260345,1,2,1,31.5489590318081,-2,1,1,1371.5924096068536,1404.4293506365855,571.9465003354403,344.2474166815034,0
33970.562650213964,1,2,2,35.44062567406599,0,1,-2,14635.942888092568,17164.074331451247,1372.2300364228572,3879.221504054963,0
11387.639869797344,1,2,1,21.0,-2,0,1,25364.831943655397,22882.677224334755,4097.017019960795,5302.197991665897,0
17370.213483207946,1,3,2,48.88664520102482,2,-2,2,57431.499706786235,63494.82995355397,12891.484591985594,1189.473370449176,0
16266.029012194911,2,2,1,36.423779125104666,-2,3,3,27677.349658225583,27350.366812688582,11694.788212002928,5035.817463351025,0
42865.12612643155,1,1,1,38.81352834580285,-2,0,0,141276.8362056602,125044.39101587434,51662.82064189045,8034.351046919405,0
38387.05105620325,2,2,2,48.65526462526266,-1,-1,-1,68411.07261760569,78069.94112646351,10838.721570128524,7213.364418921773,0
20386.128179454055,1,2,2,28.69857169857653,0,0,0,32392.898706219326,34724.52884534959,3936.2806431286826,16704.524701667444,0
41833.66586052807,2,2,2,40.7404193088403,6,0,5,23443.360288334938,19644.80151219795,8154.8280859514025,2571.3592400673197,1
23450.707226452,2,2,1,33.90135876898064,-2,0,3,58461.43702424529,59437.91128132367,14027.455408084206,14372.829163130195,0
29221.964422444966,1,1,1,33.159131329840804,-2,0,0,938.5850416936489,1070.6491576445007,278.5505582980713,475.25713500660237,0
138518.8466488383,2,2,2,27.278076121956207,-1,0,4,7509.555464161473,6208.70463325825,2435.714774947083,1283.6229356250276,0
106124.56677938627,1,2,1,51.65603213686528,2,1,2,1436.2958379093484,1388.1941738001224,401.2197150335311,366.9123107921947,0
12840.18532380477,2,2,2,31.24499959924429,0,0,3,29605.551069562538,33219.96810718398,9075.167644996647,2803.5614649440618,0
70529.47131623309,2,2,1,41.99464246895702,-1,-2,0,5479.029945931681,6264.410053558266,2431.3281748621735,892.9271062357546,0
69502.44727989373,1,1,3,21.0,0,-2,2,400000.0,444058.0442135387,173639.78549549557,112372.03199354214,0
14492.54080780733,1,2,1,46.79988529689787,-1,-1,3,7175.939997814208,6618.253425110505,534.730501263756,1207.5052548599515,0
69914.06437079616,1,2,1,45.52211155957059,0,0,-2,15178.508591353759,15220.580749570678,4451.072710570841,291.13699045316116,0
124286.60829528562,1,2,2,35.97434110297303,-1,-1,5,8244.323310994532,9039.99276997401,1810.8738458533442,1811.7457818774005,0
14793.810384396531,2,2,2,32.73057533862075,2,0,-1,7430.90188224303,6398.267354022273,1060.8358316100266,2607.6322999444346,0
17430.864630921606,2,2,2,39.00000005613566,4,-1,0,2993.4257293037303,3107.173228808152,944.6464471673165,180.3083970989193,0
81971.6859621769,1,1,2,57.88790660880289,1,1,1,2875.0366703970785,3128.4696868641995,734.4044474055792,29.300299752288186,0
45125.20545573606,1,2,2,21.0,0,1,0,977.1189523301458,1113.9124278158051,378.5867242357124,66.11223798275269,0
56453.97707724177,1,1,2,42.82027387574128,0,-2,3,25707.92947978652,21714.683104547876,1200.958645824998,7457.584305373114,0
47689.731116341434,1,2,2,25.883826978460974,-2,0,0,8025.858176532378,7479.055478502472,1214.6363836135215,2971.595669559434,0
49640.22325262797,2,1,2,34.80081603700269,1,5,0,135992.34430397095,138258.1915836709,1753.0949097196183,3368.422729374813,0
12566.908107114152,1,1,2,32.52119880921337,0,-1,-2,3001.9932963190313,3243.4218826078854,1119.683089868754,1439.3510112284887,0
83939.71698917702,2,2,2,30.716817422022444,3,3,0,78556.81690422818,85785.18456377942,35839.87182103128,26907.610962406176,0
92565.51970940478,1,2,2,34.89534870947271,-1,0,1,88142.59699749698,79443.2461209364,25886.43803982867,20581.01811924669,0
30226.896051429947,1,2,2,23.658288547222096,1,0,-1,61849.0365069642,49822.53123886896,19079.78328511048,6317.294881243088,0
35074.10683274926,2,2,2,45.291804361279674,0,-2,0,17707.73400493409,19080.557801800747,411.04185278278266,3546.12467013055,0
10669.174746463763,2,2,1,21.0,-1,1,-1,8903.085043313777,10360.079495170263,2242.603870714004,4905.359192380831,0
54797.716634495366,2,2,1,40.39764512828342,0,0,1,61776.68064064259,69128.52683284372,16274.208826438538,31506.931048847866,0
57391.18237639237,2,2,2,31.73464147465429,4,1,-2,5168.016450454134,5421.179184554385,100.71039177634243,1695.3777090602296,1
34552.91466435834,2,2,1,23.290751061925462,3,2,1,18487.48165145765,22019.11155424815,7232.183945228419,6373.555340916996,0
89275.52810191025,1,2,2,37.02383370598695,1,0,0,12676.465775027542,12337.328625663351,1764.0578483054455,1298.7793560427053,0
27798.524291106412,2,2,2,21.0,-2,-1,-2,4583.873970933512,4629.803931546592,1658.094951935924,2206.7463612022816,0
57050.0790385315,2,3,2,35.39713821719635,3,-1,2,18651.024690279482,15012.484047404158,3757.4852964042598,5670.153021295424,0
16062.915821884995,1,1,2,21.0,0,-1,0,32539.366164022835,38343.756038659296,16198.84711810949,7328.636300522591,0
35637.66201128294,2,3,1,39.61272084317831,-1,2,0,4372.1324708822485,4517.893517430059,463.8945051102636,1842.919961090235,0
31587.495008584134,1,1,2,25.756426663696246,-1,-2,1,23205.49132150451,22191.875311189993,675.6927541483569,2350.9480433133454,0
43488.261828201954,1,1,2,30.490059829706908,-2,0,0,920.7293936568791,752.996192509636,451.11389529776545,80.28018223447654,0
27021.238771620483,2,1,1,37.93949387943162,-2,-1,1,3793.383298369887,3584.6244089465595,462.49311940432807,1417.649473961818,0
32689.9157823132,2,2,2,27.27457888157764,1,2,1,7717.032149774622,6184.7323863433685,2451.4355983636665,1729.5850916047013,0
70321.84274526864,2,1,2,34.42036000331697,-1,0,0,20512.80664285438,19071.454903579226,3841.7227338139755,5300.293819480352,0
25606.169824760877,1,3,1,21.0,-2,8,-1,37917.86680184118,44765.14987298743,12126.66193910189,12840.230282500737,0
10044.0763259676,2,3,2,41.30875603596156,-1,1,-1,14755.740454277278,12715.1240382815,4397.642920522954,799.8246416121115,0
147217.61177996758,2,2,2,52.64913805550771,0,2,3,26368.22277570361,26847.18687208838,9324.777632635916,4692.338896583743,0
109662.55664242311,1,2,1,62.922088679099616,-1,-2,5,11018.177810403857,9637.01537448992,101.60608778588296,2761.388794537304,0
12915.58297540674,2,3,2,35.91168146666439,-2,-1,-1,21713.680344004744,24174.961884674223,9078.426968393633,2992.720387749198,0
63055.22723840818,2,3,2,42.88204140797187,-1,-2,-2,20379.624464822213,20888.282016403053,4877.515278469025,5263.898866117446,0
24285.146409341298,2,2,1,21.0,0,0,-1,7253.034770062199,6389.157765196967,1881.6287055335815,1779.4930089894765,0
44837.03595330133,1,2,2,50.02734326305588,-2,1,0,8721.479309880004,9999.145671885502,1792.373849747967,4713.666655737298,0
45953.22467401402,1,2,1,42.762285047241065,0,-1,-1,27450.8553521362,30569.53366378764,13579.697704407437,3756.6259343770494,1
30105.81916363049,2,2,2,30.16066555048767,-2,-2,1,117536.63725256932,138754.41351188673,47107.00191450636,30481.381656103924,0
19399.206992309806,2,1,1,47.37180800289009,-1,0,4,56850.61389192829,45494.77637417816,8851.452266162032,22326.816516227766,0
20901.310893165777,2,2,1,32.455239233546585,-1,-1,5,3446.314687826241,3387.1992899328275,1349.3550179596514,316.3472680460314,0
17449.154393217592,1,1,2,30.419748169854437,-2,0,-2,3460.962169031781,4152.934901648962,756.2090329711141,1619.6850735490295,0
18667.554331945867,2,2,1,39.753349254274916,-1,-2,5,7025.08350861121,7899.531950050306,3055.958193021453,699.7206160819442,0
34415.329460778885,2,2,1,24.366455001696814,-1,0,1,15043.565022009805,17037.054808204735,232.02062860657892,7241.145024966183,0
20483.849159020963,1,3,2,45.21624764399948,-1,0,-2,14156.193470012673,14842.103301153815,2515.6015777121374,3621.2797932163635,0
62670.21993143654,2,3,2,24.440101880731568,1,0,0,59179.846508573064,64219.59400137891,12718.31583812956,31215.90792592545,0
119347.76728096999,2,2,2,24.49945210176814,-2,-1,1,63204.82783527994,70924.06528328317,23520.083276569105,6031.204046903408,0
22832.891999445386,1,2,2,25.903102115916656,2,-1,5,13450.865081632142,11257.193881467432,1226.048145117932,3872.0601251111134,0
43981.46615577174,1,1,2,42.59500037516122,2,2,-1,10165.59347344928,10948.671842995795,1455.1086123709945,3806.192176067228,0
54162.717852530535,2,2,2,28.83224638480292,1,1,-2,24837.14810193773,27970.683179163305,8989.561015035813,10053.718554307654,0
52976.40033841066,2,1,1,21.520042156328312,-1,0,0,47850.72671211539,39062.76442505018,1838.512468204033,1972.0595165674677,0
38590.60817552089,2,1,1,28.94320000064202,2,0,5,25923.99254491848,23819.515810904402,2606.9723590714234,3436.691510713578,0
65784.92151116328,1,2,1,34.67957629319513,-1,-2,6,7959.687632587209,7399.36260677267,2998.281254538548,1250.5545359940368,0
53412.45097761581,1,1,2,23.190275163356144,-2,2,-1,6407.954357279487,7316.813479221814,2805.173816834207,1186.375970799055,0
13492.241049640023,2,1,2,23.483188909656565,-2,1,-1,3523.7306032642664,3918.883711740324,1284.0968535546904,1322.663850388732,0
72789.34412131655,2,3,2,56.11296334099585,4,0,3,16851.31909210393,17905.682339805313,4441.487724202235,490.88133240398867,0
73853.05611314157,1,1,2,26.39434596186113,-1,3,1,28218.81175353505,31658.38218439238,1397.6961051813735,11556.55395641432,0
19719.654676253595,2,1,1,31.769576312269933,3,-1,6,32267.449051142186,31666.36714661266,13346.232257704965,8337.507069094752,0
37434.58423771731,1,1,1,31.327629992007143,-1,0,3,53215.89685223091,61195.73958239913,3300.4232395561144,5293.344856424955,0
62734.27288392369,1,1,2,30.78643192229558,3,5,-1,78934.3300679599,70542.53232102533,15197.954859978163,7975.492495461381,1
30716.306359412512,1,1,2,41.21346739969103,3,-1,1,2565.8400857345755,2775.8047110013326,64.78662101228466,135.4319497804693,0
85680.66257381404,1,2,1,44.481429504720495,4,-2,-2,21714.052707016283,19471.001352877403,7704.961207534209,4469.167767937478,0
240649.78846013578,2,1,2,31.94045568468408,0,1,2,22631.802520262612,18466.301340330767,5697.499302046922,5492.998953202493,0
19364.77889059165,2,2,1,22.635217134076512,2,-2,0,12225.31779979452,11169.7899238366,5547.896489277449,3244.667870907562,0
12030.06626753682,2,1,2,47.744402278489034,5,3,5,4944.279427594782,4930.251178806707,342.9908333507201,2372.3576686873585,1
46307.299141053445,2,2,2,34.04658908803317,-1,-2,5,75626.02898729336,86015.10979971457,30975.13395430027,12728.775369927187,0
64682.76127465004,2,2,2,52.30321814857169,0,0,-2,6592.44375642925,6615.798119550443,1683.277532500294,2520.883204743412,0
30191.23413878596,2,2,1,21.0,1,-1,-1,961.9066116634425,838.4557489701729,176.0733420154626,303.13426144528984,0
116146.60759357049,2,2,1,36.954032212833205,-1,-1,0,13685.425892824913,16382.910764273956,4403.743461934691,502.3572254062003,0
12445.512065282768,2,3,1,54.18606333876208,1,3,3,10042.321581545357,9118.721504906682,3968.812706563401,4240.228646387692,0
63217.402511454406,2,1,2,31.467358645618418,-2,1,2,124148.87476410676,148248.39238407524,27330.460634606534,69032.15439493586,0
22366.315716317346,2,2,1,32.74506576665364,0,-1,5,24043.807188894276,28240.265969698805,2798.7674452601223,5596.30547836174,0
143702.7666681792,1,3,1,37.95511691590339,-2,-1,0,9262.087218458668,9419.32600034371,4241.059488185676,1967.121845518401,0
178798.05838789654,2,1,2,29.412041811150427,-1,1,-1,10548.86860085512,8827.137470650901,1650.8860376695052,3617.3473840560064,0
19666.554479540293,2,1,2,31.87928067947267,-1,2,-2,10403.68959115883,11216.903607113707,5192.671050445956,2776.355572497136,0
23396.794183919385,2,1,2,31.62184905808597,2,1,-1,191101.5133742272,217528.3807030981,73318.47758668172,86924.41690246176,0
72234.30204137869,1,2,2,28.725792655736267,-1,0,0,30048.879210053714,29391.422950592434,10334.097652669669,530.885062161369,0
26643.36632356691,2,1,2,47.288565502005596,2,-1,4,2468.603273270381,2210.921042770434,15.305004356728674,276.6642816496447,1
35019.87462212355,2,1,2,39.61078032296435,1,2,-1,9963.384103310933,11170.245490829531,2234.44494129612,508.60912008638576,0
37060.63879370031,1,2,2,37.50628232103302,0,1,3,12986.180887551645,13220.336406849698,3262.5252089150313,3002.325522920206,0
10000.0,2,2,1,43.085710068901165,-1,0,0,3536.5896138061753,3108.8461800076934,665.5444268180022,1327.7251631858608,0
35915.6999404536,1,1,2,32.35644166796533,-1,0,-1,1572.5494759195094,1855.3181776230995,117.9200602977561,528.5687789196962,0
20914.914183261495,1,1,2,27.257961816470996,0,0,0,27300.930317163846,32194.329701954546,5015.869486809804,8375.894748313076,0
24477.30748159585,2,2,1,28.973756953854426,-2,2,0,5086.9840283292115,4816.457553229791,190.6940945945693,881.6691571965041,0
115255.37560620025,2,3,2,35.01783041104609,0,1,3,59785.948790594055,49359.35367470999,8696.431817700824,1569.8712012742822,0
13290.363258797475,2,2,1,24.407882916270978,5,2,0,13491.7453132164,14197.57155242979,564.4897373503949,5440.578067616819,0
69603.08356238568,2,2,1,29.997389834133244,-1,0,-1,7561.897393695495,7009.05232193929,2844.8744772078057,2000.264610030267,0
29051.62375023121,1,2,2,29.838833581285655,0,0,2,735.0361045368816,607.538288653907,246.66242115322666,282.7985954968226,0
29033.10080719342,1,1,2,56.24556229829014,5,2,8,57917.87973205696,66994.91844863251,27219.467187520575,14469.737488080498,1
68343.21145215473,1,2,2,21.0,2,-1,0,19000.72089316552,22786.548519586384,3609.4607528120805,4574.395473999232,0
47669.21285353792,1,2,1,33.203802785943665,2,0,-1,7802.241454980871,7335.372534034389,3067.064853210539,3573.599076021264,1
57324.9019771725,2,2,2,52.25693792814771,2,0,-1,4590.068996706248,5039.429890954048,1348.5788017574364,355.67664967967966,0
78790.50143585424,2,3,1,36.21844464132454,-1,3,-2,91026.81849685183,75216.21718599334,29406.369739590198,9490.839928283305,0
27860.168445399766,1,4,1,42.53417473421093,3,-2,-2,3725.425525014506,3531.2644525204673,1019.7630941685734,861.9184705029083,1
22252.521619665287,1,1,1,35.99826315099768,4,-1,3,8583.723305453957,7240.376671862997,3344.0475281768217,1895.3289737172688,0
15243.059729689352,2,1,1,28.326666187835198,0,-1,-2,26468.06318809858,21760.45280419936,555.7159366365069,5970.161055818353,0
18763.552607184793,1,1,1,21.0,-1,-1,0,76185.00732325252,78890.82575183458,3065.9956786308762,8366.763755867309,0
384337.18808682065,2,2,2,37.05455687036303,0,-1,1,10305.328304290799,11550.339698089223,494.26297089495654,5352.704904092451,0
98296.49649848057,2,1,2,27.24393395397609,-1,0,2,5531.529457782895,5427.4708813022135,798.4506498282179,1909.1185733579423,0
12321.987005953482,1,3,3,26.996645938346962,-1,3,-1,11753.577598932307,11867.254019268705,3473.939049459958,1533.4856717127984,0
12607.329556000775,1,1,2,30.010127440208883,0,0,0,39551.73321203775,35924.52313197881,12767.64653809839,5284.371596167337,0
53396.09256734156,2,1,2,52.44861406623494,0,-1,-1,51806.65331198309,56705.22687501993,18458.805645177206,24960.463252340713,0
56264.09339350801,1,1,2,59.04837542253973,0,2,-1,2565.244362621065,2422.6919553083726,360.1131386508452,460.74199294058013,0
56337.015570285614,1,3,2,37.17207937528401,-2,0,-1,15335.537775738032,12682.483731006309,4985.681048160475,3528.0346408258397,0
29614.97324125969,1,2,2,30.352327760882723,1,-1,0,2389.6005791063003,2069.8793921304364,140.6160374248473,124.63445370810823,0
32847.686393066586,2,3,2,23.227735825487898,-1,-1,-2,38602.047773500904,32865.29871363372,192.6089717130474,4136.636807964285,0
47207.29049696718,2,4,2,39.68540161546069,-2,1,0,22178.101912283077,21609.258343668625,7703.350651400026,4500.956664931887,0
38898.63367814997,1,2,1,52.82905600065144,0,1,-1,4423.0166525856475,3653.788020325236,1582.582357451607,1198.6934454777952,0
10000.0,2,1,2,32.526596129748434,-1,0,5,84202.06156380581,94524.70627929007,26192.84929704942,13243.887731537503,0
30217.010172439957,2,1,2,21.0,-2,-1,0,19970.594108329293,23229.836525933755,2584.8933401299973,11043.01725249946,0
18377.361863164457,2,1,2,41.700496718155236,-1,2,2,17504.80995224331,15743.08512186666,8117.579569592264,1733.4486838488347,0
41779.837058996774,1,2,1,44.853997114500494,1,-1,-1,10775.88688594161,10713.428797194627,4718.090516296259,4172.38175261457,0
395619.1171799643,2,1,2,21.0,0,1,2,13231.4847762614,13332.377834802237,3410.683539688943,2430.484564743435,0
48726.84222980473,2,1,2,36.76484183662953,-1,0,0,8452.529277064661,10092.324069673768,4180.366352409388,4205.475864619888,0
28259.253799565715,1,2,2,39.512260161360985,-1,-1,-1,5489.265871591262,4535.494022131268,819.6010701949023,2093.3702190333797,0
75920.43793044667,1,2,1,34.26892697991062,0,-1,1,58393.31570307499,62314.59894331124,14339.479668680246,5826.899855656324,0
53431.209926194206,1,2,1,27.092290809146462,3,-2,1,7396.105762773446,6939.810364181084,3431.5037821028895,1705.3787351416145,0
50821.541672849075,1,2,2,45.15937223563556,0,-1,8,7103.268823265318,7108.400827340529,1641.2888685317173,548.6472529587431,0
59011.07838935672,1,2,1,30.966202540313173,2,-1,1,11439.723462935994,10144.904958609624,2694.1019370862614,3580.2649418560786,0
188195.1719283576,2,2,1,21.0,0,0,-1,73822.39183936028,63789.70083004886,2930.475862416261,26544.10911044666,0
14695.391963290806,2,1,1,21.0,1,0,-1,51916.87041169819,46591.55554895779,5486.221817147715,9072.958539940346,0
53045.51838775495,1,2,2,47.6084951999931,3,0,0,8318.040227743288,6891.536136357413,656.5646502718603,1367.1115924383582,0
17307.497983028858,2,3,2,41.166639764711185,1,0,-2,58229.21656948955,53060.56531177737,16457.49439324828,5407.926999663143,0
56636.56708035694,2,1,2,35.87973547129169,3,2,1,15210.544820712235,16368.681312899935,2422.2151579842475,2508.7840587373903,0
17414.36624504382,2,2,2,30.597253631491967,0,3,0,4855.608358275389,5149.823138635636,187.01487075711384,833.9959849376027,0
26006.623878541614,2,2,2,29.71001585796873,3,-1,4,7545.033282531856,7709.503556518205,1923.8793366698603,599.7002200352715,0
28679.219165970237,1,1,1,24.242633515583886,0,0,0,69418.21965839804,55545.33313419077,23227.93196257067,8608.199937332014,0
79273.04003461645,2,3,2,30.685443554401154,3,-2,0,162659.49649686177,138311.45190008494,59901.53412467313,62742.009624134094,0
75717.42176507338,2,1,1,21.0,-2,-2,-2,19609.70960380696,22299.137574936365,8211.741476064664,3627.911721709617,0
13405.577073177705,2,2,2,27.639363465314858,0,0,-1,6769.316535803196,6151.246444586366,1631.2576964953196,844.0653800761798,0
37947.059215741196,2,2,1,31.89062483648906,2,0,2,11499.9623311208,13396.07100775671,2246.0108235661896,2576.3476671770127,1
20585.374279803764,1,2,2,41.09880047190419,-1,1,8,5351.1511323642435,6152.852278851689,1830.4195356572013,2954.2090750830175,0
13269.136736731734,1,1,2,34.60073536626636,0,0,0,6373.371875257913,5493.660541033481,42.58926939813244,2100.1691036674665,0
30527.596587737975,2,1,1,42.94923113875559,2,-2,2,5664.322898382453,6566.427590371295,1794.249575020794,662.3500271903326,0
28373.581695512963,2,1,1,48.491351051134295,-1,3,0,12146.392644550906,12767.485462815712,2463.785969552397,4804.095775248702,0
253057.79720659787,2,1,1,45.58170093824101,0,-2,5,15441.550565289024,16246.282682315488,3496.5483168730625,6224.233923341388,0
51347.31163762598,1,1,2,39.70509847378557,0,-1,-1,11183.632798493447,12761.329643292294,1656.6848355546676,6062.506208154272,0
12063.094137983397,2,3,1,35.11862679180784,0,-1,0,10243.641786436308,9854.611891371276,651.8824051676576,4390.6982280667435,0
23113.70005452352,2,2,1,25.19211991586441,-2,8,0,33275.94186032523,36407.38496973844,6678.891893180769,1732.9001990195554,0
82216.11732549008,2,2,2,42.39944051379317,-2,0,0,10147.161499013127,10828.094306092373,1563.6894092477614,2461.0988296335354,0
193059.59802890552,1,2,2,51.797473822215295,-2,0,-1,10959.709199301096,12149.997920799977,5261.309081871038,4270.685256046121,0
10210.923424466091,1,2,1,38.42106039650418,-1,1,0,10808.927313529237,11501.515597037871,5099.324567541696,5597.608222437608,0
10000.0,2,4,2,54.17259148426123,-1,0,0,85130.89392617036,70830.76983813118,27408.62619534432,3015.787121113704,0
162230.28875229522,2,1,2,21.0,1,2,-2,7409.679390455703,6795.301384836102,3348.0684873925006,1251.126254346578,0
49597.28344190642,2,3,2,23.458366152204587,0,0,1,27324.94576771924,32133.27136669266,10264.271279576033,7908.380512396202,0
18130.77073627987,2,2,1,43.55201507748262,1,6,1,5442.244067918086,4840.169017369377,941.2129524217745,1000.0858710606518,0
55698.20888292797,2,3,2,37.64290210153251,-2,1,3,20331.644582332618,20106.047915264073,6139.146865027336,4581.951607136759,0
10000.0,1,2,2,48.13782176571807,0,0,0,25731.72203453346,24259.12621101463,2834.652476758525,4477.047696170843,0
36413.701778347175,1,2,2,34.845283592732606,-1,0,-2,49075.300586209545,40954.29478396817,16862.475740195543,19875.582331464808,0
47205.086862371056,1,1,2,26.320245774716682,2,4,0,8424.321323055847,7350.013752899233,188.73669169922903,2951.930086154992,0
76070.52211880428,1,1,2,32.86406757794958,1,0,-1,3509.5563842178813,3210.0748775968154,1458.820370806804,1182.3667380421368,0
16137.212803646788,2,2,2,21.0,2,0,0,5214.599736223854,5138.087970276699,1520.6550439996977,1055.109853731527,0
38892.22853757502,2,4,2,23.714093269029654,-2,1,-2,42508.09841767146,48876.21939423623,1242.051496927671,21542.769969414327,0
17320.746803161706,1,2,2,44.724439979180104,1,0,0,162446.1652321664,163460.88729402827,70807.12915288599,7628.661352914349,0
44547.307997921635,2,1,1,43.7278741446961,0,-1,-2,36364.34695688885,38573.91683624121,15958.519315351341,2766.107152316251,0
17742.58466227452,2,3,1,38.63004284806077,2,-1,-2,2937.848190176446,2850.835180744833,1252.721733079205,1359.9308462998092,0
26200.121540054934,2,2,1,21.0,0,0,5,34918.898199957184,40087.76603813402,13518.885952279299,11364.64722698092,0
16372.324931031391,1,1,2,31.415964244871116,0,-2,8,4304.648183569021,4584.659442352331,1459.1152037048573,365.52979843924254,0
61139.229519436914,2,1,2,22.75000111339949,-2,0,0,8787.001967819613,7348.148859327602,1743.820617496332,3487.231974872163,0
72168.64085388121,1,1,2,46.765332537877654,0,1,-1,16725.29113865512,16574.771595156904,1140.1561332338858,8078.902310145099,0
30100.69511626901,2,3,2,29.162778664373988,-1,-1,3,20464.411386740037,23143.07353910421,2954.808013299427,10200.229450726172,0
37443.57439430869,2,3,1,24.142522892184505,-2,-2,4,14451.167897131656,15801.80498970484,2507.8349997862847,1884.822351590916,0
11397.244199723536,1,1,1,35.297961651214244,-2,2,2,6494.204375095725,7547.073746770647,1162.7108804896252,1050.9073248776713,0
28574.176849875603,2,1,2,28.598455431653882,5,0,0,47664.869525893315,42472.59875660375,13476.994361645711,8642.59733563308,0
34885.840389537574,2,2,2,49.83743910203707,-1,-1,-2,7093.401850552975,8447.311415571638,739.0714984623232,2446.855514064513,0
295562.16703063226,2,3,1,27.65189102465809,2,2,-2,60199.25732545713,55023.991414701406,5708.729556723212,27296.89068098959,0
14919.530111293396,2,2,1,21.007717407753688,5,0,3,2614.2803322042646,2143.8979725876275,937.1707452960108,1024.9263862889134,0
117165.38831936606,1,2,1,21.0,4,-1,3,17303.021360162824,17273.0707105418,64.89109215610038,7955.4500475639925,0
80618.78926611342,1,1,1,34.69213497586585,3,-1,0,3067.5020476707246,2589.387360622152,229.32558714801604,115.58545987546097,1
45456.409992156376,2,2,1,29.380698861420736,3,-1,-1,4910.351670820852,5266.47186367083,1067.8985729762317,1993.797626620587,0
148285.74300917127,1,1,2,21.0,-1,2,0,7218.376530129567,8374.922923638249,538.0692136786276,3671.7582523155534,0
48907.418820954634,2,2,1,46.89226461255785,-1,0,2,82844.98961734926,96807.46120900735,39757.83042430966,16131.972563795014,0
49579.234041777825,1,2,1,41.672451474292416,0,0,1,64191.72577243775,66940.08790442462,21507.564545841396,7349.152575465599,0
34804.55254921142,1,3,2,34.717821210627704,0,3,0,38143.037434711405,38681.081150369144,8253.571839722326,14475.263080670811,0
96650.34999912643,2,2,2,48.643262441708664,-2,-2,-1,13904.1536783557,16651.566743970023,780.4078039786053,756.2954817128326,0
87306.08023952183,1,3,1,41.62536033398613,0,-2,-1,16741.915085220102,17273.810542357834,3224.378080879867,8126.103165562488,0
22014.534427590108,2,1,2,26.771440984815676,0,-1,1,61069.93697459841,71511.87813239048,19866.1014508658,5580.702737622854,0
12639.754490862859,2,2,1,24.60779836009234,2,-2,2,30994.540140271107,36159.40894680163,15013.975357223193,8272.149152631931,1
